latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.4106,19.57677,298.16,0.48,0.65,2026-05-18,0126,N,nominal,2.0NRT,286.99,0.75,N
12.11085,-14.23949,304.15,0.35,0.57,2026-05-18,0315,N,nominal,2.0NRT,290.31,1.17,N
30.40283,19.60637,300.81,0.49,0.65,2026-05-18,0126,N,nominal,2.0NRT,286.38,1.85,N
44.01138,19.88911,297.4,0.46,0.47,2026-05-18,0122,N,nominal,2.0NRT,277.63,0.82,N
11.85799,-14.66418,321.44,0.33,0.55,2026-05-18,0315,N,nominal,2.0NRT,290.6,3.84,N
45.51823,11.49763,329.07,0.38,0.36,2026-05-18,0122,N,nominal,2.0NRT,284.46,2.72,N
32.72097,6.58755,301.74,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,286.29,0.41,N
11.85741,-14.66115,339.96,0.33,0.55,2026-05-18,0315,N,nominal,2.0NRT,290.87,3.39,N
33.13979,3.36351,296.92,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.09,0.68,N
45.38087,11.94865,326.43,0.38,0.36,2026-05-18,0122,N,nominal,2.0NRT,285.4,2.15,N
11.85291,-14.66515,303.76,0.33,0.55,2026-05-18,0315,N,nominal,2.0NRT,290.25,1.2,N
45.68308,9.46291,295.98,0.4,0.37,2026-05-18,0122,N,nominal,2.0NRT,274.68,0.62,N
33.12832,3.31676,299.18,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,283.81,0.66,N
11.85233,-14.66211,304.1,0.33,0.55,2026-05-18,0315,N,nominal,2.0NRT,289.99,1.03,N
45.42754,11.00167,300.4,0.39,0.36,2026-05-18,0122,N,nominal,2.0NRT,284.35,0.3,N
33.12767,3.32195,308.16,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.22,0.66,N
11.74965,-14.52665,301.09,0.34,0.56,2026-05-18,0315,N,nominal,2.0NRT,289.72,0.41,N
33.12463,3.31613,301.98,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,283.6,0.66,N
45.51562,10.34485,304.85,0.39,0.36,2026-05-18,0122,N,nominal,2.0NRT,284.37,1.1,N
11.11941,-14.7888,315.97,0.33,0.56,2026-05-18,0315,N,nominal,2.0NRT,289.16,1.27,N
45.45975,10.45583,339,0.39,0.36,2026-05-18,0122,N,nominal,2.0NRT,284.19,4.92,N
33.12398,3.32131,299.43,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,283.59,0.66,N
45.34584,11.07183,311.64,0.39,0.36,2026-05-18,0122,N,nominal,2.0NRT,284.04,1,N
32.54629,6.536,322.86,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,287.37,2,N
32.5161,6.71156,309.75,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,286.83,0.88,N
41.02043,28.55538,298.95,0.71,0.75,2026-05-18,0122,N,nominal,2.0NRT,280.88,2.49,N
45.1469,9.94011,320.01,0.39,0.36,2026-05-18,0122,N,nominal,2.0NRT,269.19,4.16,N
29.2174,21.64436,308.63,0.67,0.74,2026-05-18,0126,N,nominal,2.0NRT,286.99,2.05,N
32.95306,3.22633,302.37,0.49,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.57,0.76,N
45.14618,9.94508,329.22,0.39,0.36,2026-05-18,0122,N,nominal,2.0NRT,272.75,4.96,N
32.95243,3.23153,301.32,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.36,0.76,N
45.14285,9.94412,329.49,0.39,0.36,2026-05-18,0122,N,nominal,2.0NRT,268.6,2.75,N
32.94936,3.22565,332.39,0.49,0.4,2026-05-18,0126,N,nominal,2.0NRT,287.77,15,N
45.14357,9.93915,302.18,0.39,0.36,2026-05-18,0122,N,nominal,2.0NRT,267.9,2.11,N
32.94873,3.23086,330.66,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,299.09,15,N
43.27302,16.77324,305.22,0.53,0.42,2026-05-18,0124,N,nominal,2.0NRT,282.09,0.88,N
32.94999,3.22044,295.89,0.49,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.52,0.54,N
40.82355,22.69715,323.01,0.38,0.59,2026-05-18,0124,N,nominal,2.0NRT,283.27,1.6,N
32.94503,3.23019,321.86,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,286.28,15,N
40.82238,22.70134,308.8,0.38,0.59,2026-05-18,0124,N,nominal,2.0NRT,283.11,1.6,N
40.69859,22.95167,295.91,0.4,0.6,2026-05-18,0124,N,nominal,2.0NRT,284.11,0.4,N
32.94629,3.21977,295.15,0.49,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.14,0.54,N
41.50141,19.7416,305.72,0.53,0.5,2026-05-18,0124,N,nominal,2.0NRT,283.13,1.39,N
32.94566,3.22498,309.36,0.49,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.44,15,N
32.93701,3.23411,301.27,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.74,1.3,N
40.28499,23.44506,299.69,0.43,0.62,2026-05-18,0124,N,nominal,2.0NRT,284.36,0.65,N
32.94716,3.22887,344.14,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,294.34,18.87,N
43.44651,4.89487,330.14,0.53,0.42,2026-05-18,0124,N,nominal,2.0NRT,284.02,7.36,N
32.94848,3.21847,295.94,0.49,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.44,1.25,N
43.4458,4.90151,327.71,0.53,0.42,2026-05-18,0124,N,nominal,2.0NRT,283.14,2.1,N
32.94782,3.22367,308.78,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.57,1.25,N
43.44405,4.88079,296.23,0.53,0.42,2026-05-18,0124,N,nominal,2.0NRT,280.7,0.42,N
32.94651,3.23407,302.02,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.15,18.87,N
43.44193,4.90073,315.59,0.53,0.42,2026-05-18,0124,N,nominal,2.0NRT,282.71,2.1,N
32.94347,3.22821,308.08,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.37,18.87,N
43.44017,4.88001,297.48,0.53,0.42,2026-05-18,0124,N,nominal,2.0NRT,281.65,1.08,N
32.93541,3.23213,304.68,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.39,1.2,N
43.43559,4.8859,327.35,0.53,0.42,2026-05-18,0124,N,nominal,2.0NRT,283.88,3.36,N
32.93303,3.22108,298.29,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.7,0.7,N
43.43488,4.89255,314.7,0.53,0.42,2026-05-18,0124,N,nominal,2.0NRT,283.66,3.36,N
32.93172,3.23149,308.41,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.53,1.33,N
38.75412,26.93365,297.67,0.7,0.75,2026-05-18,0124,N,nominal,2.0NRT,282.36,1.82,N
32.93106,3.23669,298.02,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.16,0.8,N
38.75163,26.94126,296.37,0.7,0.75,2026-05-18,0124,N,nominal,2.0NRT,282.85,1.27,N
32.92976,3.24707,295.51,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,284.81,0.29,N
38.74265,26.94538,295.56,0.7,0.75,2026-05-18,0124,N,nominal,2.0NRT,283.82,1.25,N
29.70536,19.86507,300.83,0.52,0.67,2026-05-18,0126,N,nominal,2.0NRT,288.58,1.03,N
38.73623,26.9417,299.35,0.7,0.75,2026-05-18,0124,N,nominal,2.0NRT,284.58,1.25,N
32.44392,6.62996,321.75,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,287.12,1.8,N
40.62965,18.00132,296.42,0.45,0.47,2026-05-18,0124,N,nominal,2.0NRT,284.53,0.69,N
29.21572,21.64468,307.34,0.68,0.74,2026-05-18,0126,N,nominal,2.0NRT,285.41,1.41,N
39.38699,22.8065,301.87,0.42,0.61,2026-05-18,0124,N,nominal,2.0NRT,283.59,0.68,N
29.18997,21.52944,305.35,0.67,0.73,2026-05-18,0126,N,nominal,2.0NRT,287.22,2.91,N
32.35615,6.97745,331.87,0.38,0.36,2026-05-18,0126,N,nominal,2.0NRT,287.41,2.29,N
32.83838,3.24033,297.61,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,284.66,0.72,N
28.82016,22.25604,303.55,0.75,0.77,2026-05-18,0126,N,nominal,2.0NRT,290.21,0.54,N
32.74746,3.18215,297.71,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,284.66,1.31,N
32.74007,3.18085,300.01,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,284.53,0.85,N
32.17355,7.06247,320.61,0.38,0.36,2026-05-18,0126,N,nominal,2.0NRT,287.1,1.58,N
-19.29441,16.31431,327.23,0.5,0.41,2026-05-18,0001,N,nominal,2.0NRT,288.36,3.11,N
28.69807,22.37302,309.67,0.76,0.77,2026-05-18,0126,N,nominal,2.0NRT,291.03,2.36,N
-19.29815,16.31355,332.91,0.5,0.41,2026-05-18,0001,N,nominal,2.0NRT,287.64,4.89,N
31.70343,9.24468,297.18,0.41,0.37,2026-05-18,0126,N,nominal,2.0NRT,286.24,0.47,N
28.69576,22.37104,309.47,0.76,0.77,2026-05-18,0126,N,nominal,2.0NRT,290.87,1.94,N
-19.31549,16.28064,304.25,0.5,0.41,2026-05-18,0001,N,nominal,2.0NRT,287.06,0.92,N
-19.31634,16.28538,307.12,0.5,0.41,2026-05-18,0001,N,nominal,2.0NRT,287.03,1.24,N
32.13686,6.46776,327.57,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.4,7.5,N
-19.32333,16.2594,300.06,0.5,0.41,2026-05-18,0001,N,nominal,2.0NRT,286.7,1.25,N
32.13624,6.47185,313.9,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,290.01,6.82,N
-19.32708,16.25864,303.75,0.5,0.41,2026-05-18,0001,N,nominal,2.0NRT,287.27,1.3,N
32.5574,3.16584,310.87,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,286.82,1.55,N
-21.3751,17.7158,297.99,0.41,0.37,2026-05-18,0001,N,nominal,2.0NRT,281.6,0.06,N
32.55677,3.17098,299.8,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.95,0.96,N
-23.6333,20.41507,295.3,0.39,0.36,2026-05-18,0003,N,nominal,2.0NRT,282,0.1,N
29.0384,20.78601,314.15,0.61,0.71,2026-05-18,0126,N,nominal,2.0NRT,288.94,3.13,N
-24.81661,30.11874,321.09,0.43,0.62,2026-05-18,0003,N,nominal,2.0NRT,286.56,2.92,N
-24.81625,30.11441,315.74,0.43,0.62,2026-05-18,0003,N,nominal,2.0NRT,283.53,3.39,N
32.55371,3.1652,312.15,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.99,1.55,N
-24.83578,27.36195,307.56,0.58,0.52,2026-05-18,0003,N,nominal,2.0NRT,282.07,1.94,N
32.55308,3.17033,303.4,0.48,0.4,2026-05-18,0126,N,nominal,2.0NRT,285.78,0.96,N
-24.83637,27.36795,299.59,0.58,0.52,2026-05-18,0003,N,nominal,2.0NRT,281.74,1.94,N
32.40139,4.00309,313.26,0.45,0.39,2026-05-18,0126,N,nominal,2.0NRT,287.07,1.56,N
-25.40793,29.03209,302.9,0.38,0.58,2026-05-18,0003,N,nominal,2.0NRT,279.03,1.15,N
29.03926,20.78681,311.34,0.61,0.71,2026-05-18,0126,N,nominal,2.0NRT,289,3.48,N
-25.41343,29.03173,311.93,0.38,0.58,2026-05-18,0003,N,nominal,2.0NRT,280.02,1.15,N
28.87148,21.21945,302.16,0.65,0.73,2026-05-18,0126,N,nominal,2.0NRT,290.18,0.51,N
-25.41895,29.03148,302.61,0.38,0.58,2026-05-18,0003,N,nominal,2.0NRT,278.63,1.1,N
28.82875,21.32157,302.19,0.66,0.73,2026-05-18,0126,N,nominal,2.0NRT,290.48,0.89,N
-25.4574,28.1072,295.37,0.33,0.55,2026-05-18,0003,N,nominal,2.0NRT,281.29,1.19,N
28.81853,21.28069,302.54,0.66,0.73,2026-05-18,0126,N,nominal,2.0NRT,290.34,1.85,N
-25.45771,28.1105,316.25,0.33,0.55,2026-05-18,0003,N,nominal,2.0NRT,281.84,1.1,N
28.90285,20.95181,314.74,0.63,0.72,2026-05-18,0126,N,nominal,2.0NRT,289.89,4.02,N
-25.802,29.4907,296.76,0.41,0.6,2026-05-18,0003,N,nominal,2.0NRT,279.25,1.41,N
28.89466,20.95583,332.43,0.63,0.72,2026-05-18,0126,N,nominal,2.0NRT,291.12,5.44,N
-25.808,29.49411,316.18,0.41,0.6,2026-05-18,0003,N,nominal,2.0NRT,279.48,1.52,N
-25.81367,29.49354,303.11,0.41,0.6,2026-05-18,0003,N,nominal,2.0NRT,278.33,1.52,N
28.8929,20.96219,343.29,0.63,0.72,2026-05-18,0126,N,nominal,2.0NRT,290.63,5.44,N
-25.85724,29.17182,310.22,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,283.25,1.2,N
29.23095,19.69404,367,0.52,0.67,2026-05-18,0126,N,high,2.0NRT,290.68,7.53,N
-25.89201,29.12023,302.15,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,279.78,0.78,N
-25.89719,29.11546,299.47,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,282.03,1.25,N
29.23237,19.6887,300.9,0.52,0.67,2026-05-18,0126,N,nominal,2.0NRT,288.22,6.63,N
-26.0245,29.17161,297.83,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,282.66,1.88,N
-26.02589,29.18744,299.21,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,283.62,1.62,N
29.22952,19.69942,315.69,0.52,0.67,2026-05-18,0126,N,nominal,2.0NRT,288.37,7.53,N
-26.03289,29.20312,302.66,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,285.21,0.91,N
29.22808,19.70481,301.54,0.53,0.67,2026-05-18,0126,N,nominal,2.0NRT,288.16,1.99,N
-26.03326,29.20723,296.61,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,284.73,0.91,N
-26.02827,29.17347,299.34,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,283.84,1.94,N
28.88647,20.95986,301.17,0.63,0.72,2026-05-18,0126,N,nominal,2.0NRT,289.12,5.44,N
-26.02891,29.1813,297.71,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,284.88,1.73,N
28.71241,21.45148,313.83,0.68,0.74,2026-05-18,0126,N,nominal,2.0NRT,291.5,1.94,N
-26.03646,29.20509,296.22,0.39,0.59,2026-05-18,0003,N,nominal,2.0NRT,284.16,2.33,N
28.71211,21.37579,303.74,0.67,0.74,2026-05-18,0126,N,nominal,2.0NRT,290.09,1.75,N
-26.28511,28.15798,299.17,0.34,0.56,2026-05-18,0003,N,nominal,2.0NRT,280.71,1.23,N
28.71016,21.38264,306.37,0.67,0.74,2026-05-18,0126,N,nominal,2.0NRT,290.53,1.52,N
-26.28543,28.16153,312.64,0.34,0.56,2026-05-18,0003,N,nominal,2.0NRT,281.5,1.23,N
32.27766,3.98836,319.05,0.44,0.39,2026-05-18,0126,N,nominal,2.0NRT,287.52,1.64,N
-26.18095,25.99328,299.19,0.5,0.49,2026-05-18,0003,N,nominal,2.0NRT,280.92,1.38,N
28.71156,21.45289,308.18,0.68,0.74,2026-05-18,0126,N,nominal,2.0NRT,291.09,1.13,N
32.27412,3.9877,296.71,0.44,0.39,2026-05-18,0126,N,nominal,2.0NRT,286.4,0.69,N
-26.18552,25.9927,305.66,0.5,0.49,2026-05-18,0003,N,nominal,2.0NRT,282.67,2.27,N
28.7109,21.37688,305.32,0.67,0.74,2026-05-18,0126,N,nominal,2.0NRT,289.54,3.11,N
-26.54252,29.15341,331,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,282.36,3.6,N
31.85266,6.03699,298.7,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,287.92,0.52,N
-26.54287,29.15746,322.88,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,279.51,1.94,N
31.85081,6.04935,299.9,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.33,0.78,N
-26.54461,29.17778,295.48,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,276.61,0.67,N
31.8502,6.05346,305.54,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.23,0.48,N
-26.54776,29.14873,302.51,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,282.8,2.73,N
31.83457,6.13492,330.73,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.31,5.1,N
-26.55544,29.17239,296.37,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,284.93,1.77,N
31.84933,6.03632,301.99,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,290.35,0.87,N
-26.55929,29.15157,297.89,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,285.38,1.01,N
31.84687,6.05278,304.21,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.61,0.49,N
-26.56104,29.17175,295.59,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,285.12,1.11,N
31.96167,5.21764,302.56,0.41,0.37,2026-05-18,0126,N,nominal,2.0NRT,288.05,0.95,N
-26.54099,29.15598,327.19,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,279.53,2,N
28.94629,19.73544,301.87,0.54,0.67,2026-05-18,0126,N,nominal,2.0NRT,289.62,0.86,N
-26.54067,29.15193,303.8,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,279.53,2,N
31.79993,6.05683,299.95,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.61,0.67,N
-26.55152,29.14659,301.24,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,281.29,1.47,N
31.79931,6.06093,310.57,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.63,0.57,N
-26.55216,29.15466,296.43,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,285.38,1.44,N
31.80586,5.99448,316.75,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.6,1.63,N
-26.55776,29.15405,296.78,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,285.02,1.44,N
31.78809,6.06709,319.13,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.93,0.71,N
-28.67537,32.13374,303.12,0.62,0.71,2026-05-18,0003,N,nominal,2.0NRT,288.11,1.29,N
31.7564,6.14087,299.07,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.03,0.32,N
-30.38525,29.96953,321.06,0.48,0.65,2026-05-18,0003,N,nominal,2.0NRT,284.56,1.94,N
28.91212,19.77428,367,0.54,0.68,2026-05-18,0126,N,high,2.0NRT,292.19,6.05,N
-30.38559,29.97473,308.61,0.48,0.65,2026-05-18,0003,N,nominal,2.0NRT,283.42,1.94,N
28.91367,19.76843,311.12,0.54,0.68,2026-05-18,0126,N,nominal,2.0NRT,289.9,6.23,N
-30.39174,29.97505,305.51,0.48,0.65,2026-05-18,0003,N,nominal,2.0NRT,283.64,1.54,N
28.91064,19.77986,314.7,0.54,0.68,2026-05-18,0126,N,nominal,2.0NRT,289.79,6.05,N
-30.38603,29.96985,318.6,0.48,0.65,2026-05-18,0003,N,nominal,2.0NRT,284.76,3.77,N
28.90919,19.78534,304.57,0.54,0.68,2026-05-18,0126,N,nominal,2.0NRT,289.32,1.81,N
-30.38633,29.97497,308.53,0.48,0.65,2026-05-18,0003,N,nominal,2.0NRT,283.83,1.4,N
28.90777,19.76569,334.45,0.54,0.68,2026-05-18,0126,N,nominal,2.0NRT,290.2,6.23,N
-30.38663,29.98013,298.31,0.48,0.65,2026-05-18,0003,N,nominal,2.0NRT,283.75,1.4,N
28.90611,19.77198,367,0.54,0.68,2026-05-18,0126,N,high,2.0NRT,290.05,6.05,N
-30.39247,29.97526,304.28,0.48,0.65,2026-05-18,0003,N,nominal,2.0NRT,283.51,1.4,N
28.90932,19.75986,299.91,0.54,0.68,2026-05-18,0126,N,nominal,2.0NRT,288.99,6.23,N
-30.87946,29.82299,299.75,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,284.07,0.82,N
28.90461,19.77758,313.99,0.54,0.68,2026-05-18,0126,N,nominal,2.0NRT,289.59,6.05,N
-30.87979,29.82828,305.09,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,284.77,0.82,N
28.90315,19.78309,303.8,0.54,0.68,2026-05-18,0126,N,nominal,2.0NRT,289.39,1.81,N
-30.87949,29.82249,296.5,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,283.84,1.59,N
29.07381,19.06059,367,0.49,0.65,2026-05-18,0126,N,high,2.0NRT,292.79,2.65,N
-30.87979,29.8278,311.2,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,285.1,1.97,N
29.0751,19.05564,303.3,0.49,0.65,2026-05-18,0126,N,nominal,2.0NRT,288.58,6.17,N
-30.98222,29.58274,297.89,0.46,0.64,2026-05-18,0003,N,nominal,2.0NRT,284.24,0.48,N
29.07252,19.06554,314.6,0.49,0.65,2026-05-18,0126,N,nominal,2.0NRT,288.85,2.65,N
-31.07309,29.56728,298.22,0.46,0.63,2026-05-18,0003,N,nominal,2.0NRT,284.39,0.72,N
29.07123,19.07048,299.73,0.49,0.65,2026-05-18,0126,N,nominal,2.0NRT,288.55,1.66,N
-31.13662,30.03591,298.33,0.49,0.65,2026-05-18,0003,N,nominal,2.0NRT,285.03,0.9,N
29.06798,19.05856,301.99,0.49,0.65,2026-05-18,0126,N,nominal,2.0NRT,288.43,2.65,N
-31.15406,29.70728,301.76,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,285.93,0.77,N
29.06669,19.06351,298.69,0.49,0.65,2026-05-18,0126,N,nominal,2.0NRT,288.64,2.65,N
-31.18874,29.67917,301.59,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,284.85,0.71,N
31.68798,6.18575,298.87,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.31,0.33,N
-31.18904,29.68392,296.73,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,283.62,0.71,N
31.84875,5.05558,329.03,0.41,0.37,2026-05-18,0126,N,nominal,2.0NRT,289.6,2.78,N
-31.19045,29.68309,302.41,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,283.86,0.62,N
31.67596,6.04554,305.21,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.9,0.83,N
-31.25289,29.41985,326.1,0.45,0.63,2026-05-18,0003,N,nominal,2.0NRT,284.7,1.72,N
31.66609,6.11102,307.26,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.33,0.57,N
-31.25323,29.42524,302.63,0.45,0.63,2026-05-18,0003,N,nominal,2.0NRT,284.53,1.72,N
31.66746,6.05647,311.16,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.66,1.41,N
-31.2592,29.42497,297.37,0.45,0.63,2026-05-18,0003,N,nominal,2.0NRT,283.75,0.91,N
31.66475,6.05168,340.75,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,291.8,2.35,N
-31.27116,29.42469,342.72,0.45,0.63,2026-05-18,0003,N,nominal,2.0NRT,286,2.87,N
31.66413,6.05578,342.65,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,291.38,2.35,N
-31.27084,29.4197,295.09,0.45,0.63,2026-05-18,0003,N,nominal,2.0NRT,284.03,2.87,N
31.66352,6.05987,321.63,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.87,1.75,N
-31.30893,29.73167,296.52,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,285.34,0.71,N
31.66536,6.04759,303.62,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.12,0.99,N
-31.315,29.73128,311.22,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,284.86,1.11,N
31.66142,6.05099,320.53,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.73,2.35,N
-31.27323,29.42444,345.65,0.45,0.63,2026-05-18,0003,N,nominal,2.0NRT,285.97,4.93,N
31.66019,6.05919,320.74,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.9,1.75,N
-31.30913,29.7318,296.75,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,285.2,0.61,N
31.66081,6.05509,319.44,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,290.38,2.35,N
-31.3152,29.73141,310.28,0.47,0.64,2026-05-18,0003,N,nominal,2.0NRT,284.58,0.61,N
31.68767,5.80609,303.76,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.74,0.47,N
-31.3271,29.42395,297.1,0.45,0.63,2026-05-18,0003,N,nominal,2.0NRT,284.61,0.61,N
31.64611,5.99292,299.1,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.77,0.58,N
31.63235,6.06189,303.38,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.52,0.51,N
-31.47442,29.19993,297.88,0.44,0.62,2026-05-18,0003,N,nominal,2.0NRT,282.19,0.68,N
31.75109,5.22765,313.75,0.4,0.37,2026-05-18,0126,N,nominal,2.0NRT,288.91,0.97,N
-31.52634,28.32853,295.23,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,285.14,0.75,N
31.22737,8.56172,298.4,0.4,0.37,2026-05-18,0126,N,nominal,2.0NRT,287.23,0.4,N
-31.52979,28.32821,296.3,0.39,0.6,2026-05-18,0003,N,nominal,2.0NRT,285.22,0.96,N
31.6334,5.98609,300.17,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.96,0.52,N
-32.58833,27.03024,295.39,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,283.93,1.73,N
31.59136,5.95799,329.27,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.3,3.14,N
-32.59304,27.02305,339.72,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,283.28,1.73,N
31.58532,5.95253,327.09,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.97,1.78,N
-32.59338,27.02724,311.08,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,282.01,1.73,N
31.54329,6.04951,327.46,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.85,2.15,N
-32.59383,27.03287,317.17,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,283.53,2.11,N
27.98879,22.31911,312.79,0.79,0.78,2026-05-18,0126,N,nominal,2.0NRT,290.51,1.89,N
-32.59212,27.02499,329.98,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,283.01,2.19,N
27.9865,22.32708,303.48,0.79,0.78,2026-05-18,0126,N,nominal,2.0NRT,290.36,1.89,N
-32.59184,27.02114,307.69,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,280.98,2.34,N
31.397,6.93279,333.85,0.38,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.65,3.28,N
-32.59247,27.02973,313.7,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,282.91,2.19,N
31.39244,6.94011,303.39,0.38,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.89,0.8,N
-32.59291,27.03582,306.12,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,284.04,1.35,N
31.17908,8.10396,332.02,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,288.78,3.36,N
-32.59729,27.02317,300.58,0.34,0.56,2026-05-18,0005,N,nominal,2.0NRT,280.13,2.15,N
31.40461,5.97619,322.58,0.39,0.36,2026-05-18,0126,N,nominal,2.0NRT,289.87,1.44,N
