lat,lon,detection_date,detection_confidence,fire_radiative_power
27.11839,14.38641,2026-05-18,nominal,1.3
27.72661,9.87776,2026-05-18,nominal,1.27
27.92668,7.86365,2026-05-18,nominal,1.13
27.92715,7.85657,2026-05-18,nominal,0.55
27.92645,7.86065,2026-05-18,nominal,2.51
27.92576,7.86474,2026-05-18,nominal,2.51
27.92308,7.85992,2026-05-18,nominal,2.51
27.92377,7.85583,2026-05-18,nominal,0.55
27.92239,7.86401,2026-05-18,nominal,2.51
27.91971,7.85919,2026-05-18,nominal,2.09
26.75871,12.41216,2026-05-18,nominal,1.28
26.75447,12.41112,2026-05-18,nominal,6.9
26.69948,12.45106,2026-05-18,nominal,4.07
26.58192,12.20961,2026-05-18,nominal,1.19
26.57773,12.20855,2026-05-18,nominal,4.79
26.57682,12.2129,2026-05-18,nominal,4.79
26.43324,11.84877,2026-05-18,nominal,1.86
28.21082,-0.15868,2026-05-18,nominal,0.61
28.19917,-0.51635,2026-05-18,nominal,1.88
26.0304,11.97834,2026-05-18,nominal,1.13
-41.13719,147.94308,2026-05-18,nominal,30.64
64.35789,-21.79258,2026-05-18,nominal,2.15
-41.13357,147.94221,2026-05-18,nominal,30.64
-41.13419,147.93698,2026-05-18,nominal,23.0
54.61532,160.31155,2026-05-18,high,14.99
-41.07154,147.84679,2026-05-18,nominal,48.5
54.61335,160.30513,2026-05-18,high,31.01
-41.06722,147.85172,2026-05-18,nominal,28.27
55.96708,160.61404,2026-05-18,high,154.14
-41.06788,147.84612,2026-05-18,low,48.5
55.96517,160.60751,2026-05-18,low,154.14
-41.06422,147.84546,2026-05-18,nominal,16.97
-41.06489,147.8398,2026-05-18,nominal,16.97
-41.06124,147.83907,2026-05-18,nominal,16.97
-38.17934,141.59875,2026-05-18,nominal,4.65
-38.12392,141.27744,2026-05-18,nominal,17.56
-38.12439,141.27046,2026-05-18,nominal,17.56
-38.12299,141.27646,2026-05-18,nominal,26.6
-38.12351,141.26952,2026-05-18,nominal,16.84
-38.1191,141.26213,2026-05-18,nominal,16.84
-38.11961,141.25526,2026-05-18,nominal,16.43
-38.11419,141.26154,2026-05-18,nominal,14.82
-38.11469,141.25476,2026-05-18,nominal,9.57
-38.1152,141.24791,2026-05-18,nominal,9.57
-38.10828,141.27469,2026-05-18,nominal,8.0
-38.10878,141.26781,2026-05-18,nominal,14.82
-38.10928,141.26099,2026-05-18,nominal,14.82
-38.11028,141.24739,2026-05-18,nominal,9.57
-38.10387,141.26724,2026-05-18,high,13.63
-38.10337,141.27408,2026-05-18,nominal,8.66
-38.10437,141.26044,2026-05-18,nominal,13.63
-37.95764,141.61804,2026-05-18,nominal,13.98
-37.95235,141.62386,2026-05-18,nominal,6.27
-37.95284,141.61745,2026-05-18,nominal,7.16
-37.9341,141.60861,2026-05-18,nominal,65.8
-37.71177,142.12958,2026-05-18,nominal,4.06
-37.49505,141.65364,2026-05-18,nominal,1.83
-37.1618,139.93825,2026-05-18,nominal,4.47
-37.16206,139.93434,2026-05-18,nominal,4.47
-36.8444,141.28009,2026-05-18,nominal,5.91
-36.83522,141.27252,2026-05-18,nominal,4.76
-35.83421,137.02626,2026-05-18,nominal,12.2
-35.82814,137.02611,2026-05-18,low,12.2
-34.74435,138.9388,2026-05-18,nominal,9.83
-34.73895,138.93822,2026-05-18,nominal,9.83
-34.7392,138.93428,2026-05-18,nominal,9.83
-34.73871,138.94208,2026-05-18,low,25.39
-34.73778,138.94022,2026-05-18,high,17.5
-34.73805,138.93633,2026-05-18,nominal,17.5
-34.56329,139.61154,2026-05-18,nominal,3.52
-22.73711,147.64034,2026-05-18,low,2.24
-19.70164,147.00696,2026-05-18,nominal,2.25
-45.97275,169.57173,2026-05-18,nominal,3.19
-19.70224,147.0032,2026-05-18,nominal,2.25
-45.88875,168.9574,2026-05-18,nominal,2.98
-19.69888,147.00261,2026-05-18,nominal,2.25
-45.88868,168.95653,2026-05-18,nominal,5.19
-19.43314,147.06729,2026-05-18,nominal,1.92
-45.88396,168.95595,2026-05-18,nominal,7.55
-19.42977,147.06664,2026-05-18,nominal,5.72
-9.4536,160.17914,2026-05-18,nominal,1.94
-44.53165,171.03952,2026-05-18,nominal,4.25
-17.33534,144.80811,2026-05-18,nominal,17.11
-43.74445,172.11549,2026-05-18,nominal,4.77
-9.41969,160.19684,2026-05-18,nominal,1.4
-17.33588,144.80447,2026-05-18,nominal,17.11
-40.03289,175.22565,2026-05-18,nominal,10.5
-17.332,144.80757,2026-05-18,nominal,7.59
-37.92736,176.82915,2026-05-18,nominal,2.85
-17.33255,144.80392,2026-05-18,nominal,7.59
-37.89132,175.49013,2026-05-18,nominal,3.96
-17.29426,144.81609,2026-05-18,nominal,5.24
-9.82095,130.26369,2026-05-18,nominal,10.72
-37.70716,175.74483,2026-05-18,nominal,4.52
-37.70383,175.74403,2026-05-18,nominal,4.52
-17.29481,144.81245,2026-05-18,nominal,5.24
-8.12815,140.26222,2026-05-18,nominal,4.58
-37.38566,175.11021,2026-05-18,nominal,6.23
-17.29148,144.81189,2026-05-18,high,7.6
-35.6726,174.40796,2026-05-18,nominal,25.94
-7.12538,146.65636,2026-05-18,nominal,3.19
-17.28815,144.81136,2026-05-18,nominal,7.6
-35.17728,173.92686,2026-05-18,nominal,2.51
-7.12609,146.65199,2026-05-18,nominal,5.71
-17.28869,144.80771,2026-05-18,nominal,8.1
-17.28924,144.80408,2026-05-18,nominal,8.1
-8.06542,140.21547,2026-05-18,nominal,2.5
-17.16394,145.18057,2026-05-18,nominal,4.4
-8.06704,140.21634,2026-05-18,nominal,2.28
-16.98919,144.90694,2026-05-18,nominal,6.77
-7.03276,146.60628,2026-05-18,nominal,3.48
-16.98974,144.90332,2026-05-18,nominal,6.77
-16.99029,144.8997,2026-05-18,nominal,3.39
-6.637,145.91093,2026-05-18,nominal,2.7
-16.98123,144.15744,2026-05-18,low,3.74
-6.50745,146.5356,2026-05-18,nominal,4.73
-16.98178,144.15375,2026-05-18,nominal,3.74
-6.49768,146.52487,2026-05-18,nominal,3.71
-16.97114,144.15585,2026-05-18,nominal,3.41
-6.58222,145.92978,2026-05-18,nominal,2.5
-16.94932,144.16371,2026-05-18,nominal,3.97
-6.20896,146.18367,2026-05-18,nominal,7.24
-16.91817,144.21156,2026-05-18,nominal,3.06
-6.27363,145.62247,2026-05-18,nominal,1.48
-16.91871,144.20787,2026-05-18,nominal,4.08
-6.1709,146.07579,2026-05-18,nominal,5.51
-16.90691,144.19469,2026-05-18,nominal,5.95
-6.17162,146.0712,2026-05-18,nominal,3.42
-16.90355,144.19415,2026-05-18,nominal,11.92
-6.20843,145.7448,2026-05-18,nominal,1.7
-16.9002,144.19362,2026-05-18,nominal,11.92
-6.2049,145.65144,2026-05-18,nominal,3.33
-15.65903,144.86226,2026-05-18,nominal,3.01
-6.15918,145.59422,2026-05-18,nominal,4.71
-15.6177,145.04297,2026-05-18,nominal,3.14
-6.16035,145.59483,2026-05-18,nominal,6.42
-15.61825,145.03938,2026-05-18,nominal,3.32
-6.20648,145.20717,2026-05-18,nominal,6.4
-15.6188,145.0358,2026-05-18,nominal,3.32
-6.04465,146.04678,2026-05-18,nominal,3.66
-15.61935,145.03223,2026-05-18,nominal,7.14
-6.00129,145.96709,2026-05-18,nominal,8.62
-15.64682,144.85292,2026-05-18,nominal,3.15
-5.99699,145.97055,2026-05-18,nominal,6.08
-15.61437,145.04243,2026-05-18,nominal,5.04
-5.99741,145.97104,2026-05-18,nominal,2.24
-15.61105,145.04189,2026-05-18,nominal,5.04
-5.99377,145.9704,2026-05-18,nominal,2.24
-15.60717,145.04492,2026-05-18,nominal,5.3
-5.98479,145.90886,2026-05-18,nominal,5.77
-15.60772,145.04134,2026-05-18,nominal,5.3
-5.94023,145.88446,2026-05-18,nominal,15.6
-15.63406,144.84717,2026-05-18,nominal,6.0
-5.92593,145.78842,2026-05-18,nominal,4.03
-15.63461,144.84357,2026-05-18,nominal,3.54
-5.8846,145.83362,2026-05-18,nominal,2.9
-15.58892,145.11917,2026-05-18,nominal,4.77
-5.8796,145.79477,2026-05-18,nominal,3.48
-15.60107,145.04025,2026-05-18,nominal,8.37
-5.88152,145.78265,2026-05-18,nominal,3.78
-15.63073,144.84662,2026-05-18,nominal,2.78
-5.90047,145.66277,2026-05-18,nominal,4.4
-15.58504,145.12222,2026-05-18,nominal,4.77
-5.90115,145.65846,2026-05-18,nominal,4.4
-15.58559,145.11864,2026-05-18,nominal,4.77
-5.84672,145.76837,2026-05-18,nominal,4.53
-15.62741,144.84608,2026-05-18,nominal,2.78
-5.7132,145.52562,2026-05-18,nominal,10.06
-5.32783,144.39677,2026-05-18,nominal,10.65
-15.6213,144.84142,2026-05-18,nominal,3.7
-5.34916,144.25995,2026-05-18,nominal,2.13
-15.58721,145.04166,2026-05-18,nominal,4.01
-5.34973,144.25626,2026-05-18,nominal,2.13
-15.61797,144.84087,2026-05-18,nominal,3.47
-5.3244,144.39622,2026-05-18,nominal,10.65
-15.58333,145.04471,2026-05-18,nominal,3.4
-5.08708,144.08031,2026-05-18,nominal,18.86
-15.61519,144.83675,2026-05-18,nominal,3.47
-5.08766,144.07652,2026-05-18,nominal,19.22
-15.61186,144.8362,2026-05-18,nominal,8.51
-5.08366,144.07997,2026-05-18,nominal,18.86
-15.61241,144.83261,2026-05-18,nominal,8.34
-5.08023,144.07962,2026-05-18,nominal,3.65
-15.54898,145.13475,2026-05-18,nominal,1.65
-5.08081,144.07588,2026-05-18,nominal,1.74
-15.59026,144.8437,2026-05-18,nominal,4.45
-4.36463,143.74503,2026-05-18,nominal,2.62
-15.5908,144.84013,2026-05-18,nominal,4.45
-3.94086,142.05475,2026-05-18,nominal,2.98
-15.57889,144.83408,2026-05-18,nominal,2.48
-3.90962,141.8831,2026-05-18,nominal,3.96
-15.57556,144.83353,2026-05-18,nominal,2.48
-3.90953,141.79456,2026-05-18,nominal,2.32
-15.57224,144.83301,2026-05-18,nominal,6.75
8.39474,125.44167,2026-05-18,nominal,10.81
-15.56891,144.83246,2026-05-18,nominal,6.75
8.48257,125.77228,2026-05-18,nominal,3.92
-15.56946,144.82887,2026-05-18,nominal,6.75
8.49527,125.5028,2026-05-18,nominal,12.65
-15.57,144.82529,2026-05-18,nominal,4.02
-15.56613,144.82832,2026-05-18,nominal,4.68
-15.56668,144.82475,2026-05-18,nominal,3.25
-15.5628,144.82779,2026-05-18,nominal,4.68
-15.55669,144.82312,2026-05-18,nominal,4.52
-15.55392,144.819,2026-05-18,nominal,2.77
-15.55114,144.81488,2026-05-18,nominal,4.28
-15.55168,144.81129,2026-05-18,nominal,4.28
-15.54781,144.81435,2026-05-18,nominal,6.26
-15.54836,144.81075,2026-05-18,nominal,6.26
-15.54776,144.79228,2026-05-18,nominal,2.4
-15.42668,144.85645,2026-05-18,nominal,2.98
-15.42226,144.86307,2026-05-18,nominal,2.15
-15.39474,144.99806,2026-05-18,nominal,3.73
-15.39529,144.99446,2026-05-18,nominal,3.92
-15.39584,144.99091,2026-05-18,nominal,3.92
-15.39307,144.98676,2026-05-18,nominal,3.41
-15.39362,144.98318,2026-05-18,nominal,3.41
-15.39029,144.98264,2026-05-18,nominal,3.41
-15.42592,144.74983,2026-05-18,nominal,2.88
-15.38309,145.00722,2026-05-18,nominal,3.56
-15.42041,144.76363,2026-05-18,nominal,3.44
-15.42096,144.76004,2026-05-18,nominal,3.44
-15.41818,144.75592,2026-05-18,nominal,2.59
-15.41097,144.75842,2026-05-18,nominal,3.45
-15.41152,144.75484,2026-05-18,nominal,3.4
-16.10311,134.76416,2026-05-18,nominal,4.3
-16.10356,134.76004,2026-05-18,nominal,4.3
-16.09742,134.76364,2026-05-18,nominal,4.3
-16.09786,134.75957,2026-05-18,nominal,4.3
-16.09215,134.75916,2026-05-18,high,22.32
-16.09259,134.75507,2026-05-18,nominal,7.14
-16.08515,134.77075,2026-05-18,nominal,4.29
-16.07946,134.77025,2026-05-18,nominal,4.94
-16.07987,134.76639,2026-05-18,nominal,4.94
-16.08029,134.7625,2026-05-18,nominal,7.95
-14.74329,144.12354,2026-05-18,nominal,7.65
-14.50309,142.74788,2026-05-18,low,6.35
-14.50363,142.74405,2026-05-18,nominal,2.38
-14.4837,142.76817,2026-05-18,nominal,5.63
-13.19624,142.83183,2026-05-18,nominal,2.42
-13.17972,142.82521,2026-05-18,nominal,4.72
-13.17633,142.82471,2026-05-18,nominal,4.72
-13.17009,142.81996,2026-05-18,nominal,6.73
-13.17064,142.81624,2026-05-18,nominal,2.4
-13.17229,142.8051,2026-05-18,nominal,3.66
-13.16834,142.80832,2026-05-18,nominal,3.43
-13.16889,142.8046,2026-05-18,nominal,3.43
-13.16385,142.81522,2026-05-18,nominal,9.99
-13.1644,142.81149,2026-05-18,nominal,9.99
-13.10422,142.77191,2026-05-18,nominal,6.15
-13.09649,142.80109,2026-05-18,nominal,1.63
-13.09186,142.78522,2026-05-18,nominal,6.39
-13.0924,142.78149,2026-05-18,nominal,6.01
-13.0863,142.79953,2026-05-18,nominal,5.27
-13.08399,142.79158,2026-05-18,nominal,8.27
-13.08453,142.78787,2026-05-18,nominal,9.25
-13.08507,142.78416,2026-05-18,nominal,9.25
-13.08333,142.7919,2026-05-18,nominal,3.05
-13.08389,142.78819,2026-05-18,nominal,13.04
-13.08444,142.78447,2026-05-18,nominal,13.04
-13.80343,134.11891,2026-05-18,nominal,6.17
-13.80388,134.11485,2026-05-18,nominal,6.17
-13.80688,133.92818,2026-05-18,nominal,6.35
-13.80733,133.92401,2026-05-18,nominal,6.35
-13.80824,133.91565,2026-05-18,nominal,8.56
-13.80249,134.11699,2026-05-18,nominal,12.09
-13.80297,134.11295,2026-05-18,nominal,6.77
-13.80726,133.92667,2026-05-18,nominal,10.88
-13.80774,133.92252,2026-05-18,nominal,5.79
-13.80823,133.91833,2026-05-18,nominal,5.79
-13.80871,133.91417,2026-05-18,nominal,4.8
-13.80234,133.81563,2026-05-18,nominal,8.49
-13.76358,134.10059,2026-05-18,nominal,3.29
-13.77727,133.98209,2026-05-18,nominal,9.44
-13.77774,133.978,2026-05-18,nominal,6.31
-13.79553,133.82321,2026-05-18,nominal,10.74
-13.79649,133.81482,2026-05-18,nominal,8.49
-13.7691,134.00197,2026-05-18,nominal,3.43
-13.7834,133.8774,2026-05-18,nominal,3.62
-13.78774,133.83945,2026-05-18,nominal,7.6
-13.78822,133.83524,2026-05-18,nominal,8.13
-13.79159,133.80571,2026-05-18,nominal,9.43
-13.76377,133.99725,2026-05-18,nominal,3.43
-13.75355,133.98387,2026-05-18,nominal,4.41
-13.75402,133.97978,2026-05-18,nominal,4.41
-13.75964,133.93027,2026-05-18,nominal,4.77
-13.78117,133.74002,2026-05-18,nominal,11.4
-13.74821,133.97917,2026-05-18,high,17.72
-13.75053,133.95865,2026-05-18,nominal,6.01
-13.7543,133.9254,2026-05-18,nominal,8.6
-13.73917,134.00713,2026-05-18,nominal,8.09
-13.7401,133.99893,2026-05-18,nominal,4.43
-13.74472,133.95801,2026-05-18,nominal,6.01
-13.6956,134.23811,2026-05-18,nominal,9.5
-13.69604,134.23421,2026-05-18,nominal,9.5
-13.69649,134.23029,2026-05-18,nominal,8.25
-13.69122,134.22569,2026-05-18,high,8.25
-13.69078,134.22963,2026-05-18,nominal,8.25
-13.69167,134.22171,2026-05-18,nominal,6.53
-13.69211,134.21777,2026-05-18,nominal,6.53
-13.68684,134.21321,2026-05-18,high,16.38
-13.6864,134.21713,2026-05-18,nominal,15.11
-13.68817,134.20137,2026-05-18,nominal,9.89
-13.68728,134.20929,2026-05-18,low,16.38
-13.68772,134.20535,2026-05-18,low,9.89
-13.68245,134.20071,2026-05-18,nominal,9.89
-13.73119,133.76038,2026-05-18,nominal,5.43
-13.68561,134.21291,2026-05-18,nominal,13.45
-13.68701,134.2011,2026-05-18,nominal,9.88
-13.68607,134.20898,2026-05-18,low,13.45
-13.68654,134.20505,2026-05-18,low,9.88
-13.6813,134.20042,2026-05-18,nominal,9.88
-13.73314,133.76103,2026-05-18,nominal,4.44
-12.44208,142.17598,2026-05-18,nominal,3.55
-12.43864,142.17546,2026-05-18,nominal,3.55
-12.43464,142.17873,2026-05-18,nominal,9.41
-12.43519,142.17494,2026-05-18,nominal,6.95
-13.58046,132.70636,2026-05-18,nominal,3.87
-13.57475,132.70053,2026-05-18,nominal,10.43
-13.57533,132.69521,2026-05-18,nominal,5.94
-13.56965,132.6891,2026-05-18,nominal,5.94
-13.53322,132.61317,2026-05-18,nominal,6.14
-13.49814,132.55321,2026-05-18,nominal,7.42
-13.47507,132.22681,2026-05-18,nominal,5.94
-13.46864,132.22581,2026-05-18,nominal,10.86
-13.47469,132.22932,2026-05-18,nominal,8.82
-13.4533,132.36221,2026-05-18,nominal,7.8
-13.46826,132.22841,2026-05-18,nominal,5.92
-13.46242,132.22224,2026-05-18,nominal,5.92
-13.4272,132.12543,2026-05-18,nominal,12.54
-13.40296,132.04433,2026-05-18,nominal,5.99
-13.40355,132.0388,2026-05-18,nominal,5.99
-13.40271,132.04724,2026-05-18,nominal,6.8
-13.40333,132.0417,2026-05-18,nominal,6.8
-13.30262,132.05875,2026-05-18,nominal,7.33
-13.31143,131.97595,2026-05-18,nominal,7.66
-13.29669,132.05257,2026-05-18,nominal,7.33
-13.29133,132.04103,2026-05-18,nominal,14.49
-13.28541,132.03473,2026-05-18,nominal,8.12
-13.28598,132.0293,2026-05-18,nominal,8.12
-13.29011,131.99001,2026-05-18,nominal,5.71
-13.29069,131.9845,2026-05-18,nominal,5.71
-13.27035,131.92551,2026-05-18,nominal,5.13
-13.30375,132.056,2026-05-18,nominal,11.07
-13.31249,131.97888,2026-05-18,nominal,6.39
-13.29785,132.04991,2026-05-18,nominal,6.48
-13.29196,132.04379,2026-05-18,nominal,12.23
-13.28668,132.0321,2026-05-18,nominal,19.02
-13.29169,131.98743,2026-05-18,nominal,8.95
-13.27172,131.92868,2026-05-18,nominal,4.17
-11.88166,142.01419,2026-05-18,nominal,16.28
-11.87766,142.0175,2026-05-18,nominal,20.62
-11.87822,142.01367,2026-05-18,nominal,16.28
-12.57195,132.31819,2026-05-18,nominal,5.29
-12.20214,133.17534,2026-05-18,nominal,1.81
-9.62774,149.60982,2026-05-18,nominal,5.28
-9.62338,149.60927,2026-05-18,nominal,2.72
-9.86499,147.5957,2026-05-18,nominal,5.32
-9.86579,147.59094,2026-05-18,nominal,3.48
-9.86119,147.59512,2026-05-18,nominal,18.05
-9.86199,147.59032,2026-05-18,nominal,50.83
-9.85819,147.58974,2026-05-18,nominal,50.83
-9.8544,147.58914,2026-05-18,nominal,4.98
-9.65819,147.4222,2026-05-18,nominal,2.63
-9.61772,147.38834,2026-05-18,nominal,2.95
-9.45957,147.24387,2026-05-18,low,1.98
-9.45368,147.06865,2026-05-18,nominal,5.55
-9.44853,147.07689,2026-05-18,nominal,18.06
-9.01588,149.27213,2026-05-18,nominal,3.43
-9.34757,147.14819,2026-05-18,low,2.88
-9.28496,147.08751,2026-05-18,nominal,3.33
-9.2857,147.06021,2026-05-18,nominal,18.04
-9.28643,147.05583,2026-05-18,low,7.08
-9.28493,147.04196,2026-05-18,nominal,3.15
-9.2827,147.03252,2026-05-18,nominal,11.29
-9.28428,147.06087,2026-05-18,nominal,9.75
-9.28499,147.05647,2026-05-18,nominal,11.5
-9.28342,147.04259,2026-05-18,nominal,4.76
-9.28484,147.03372,2026-05-18,nominal,5.81
-9.28114,147.03311,2026-05-18,nominal,6.74
-9.2601,146.97531,2026-05-18,nominal,13.02
-9.26083,146.97086,2026-05-18,low,5.43
-9.12395,147.14571,2026-05-18,nominal,3.88
-9.10384,147.17476,2026-05-18,nominal,3.3
-11.20221,132.05084,2026-05-18,nominal,8.01
-9.07314,147.10504,2026-05-18,nominal,2.26
-8.81068,148.39143,2026-05-18,nominal,5.67
-9.04047,146.87877,2026-05-18,nominal,2.59
-9.00152,146.90826,2026-05-18,nominal,2.89
-8.75061,148.37767,2026-05-18,nominal,5.22
-8.95772,146.58347,2026-05-18,nominal,1.93
-8.70175,147.29323,2026-05-18,nominal,7.63
-8.70199,147.29465,2026-05-18,nominal,8.53
-8.69825,147.29372,2026-05-18,nominal,5.61
-8.2102,146.29478,2026-05-18,nominal,3.71
-8.20918,146.2953,2026-05-18,nominal,3.24
66.42241,58.04496,2026-05-18,nominal,1.95
52.07593,140.32007,2026-05-18,nominal,16.74
50.90593,132.54579,2026-05-18,nominal,11.23
65.76871,24.19019,2026-05-18,nominal,3.21
50.91139,132.54074,2026-05-18,nominal,5.64
65.76323,24.1874,2026-05-18,nominal,3.39
50.99027,132.34151,2026-05-18,nominal,10.23
64.66348,21.28078,2026-05-18,nominal,4.06
51.00569,132.34386,2026-05-18,nominal,4.54
63.701,22.7113,2026-05-18,nominal,0.64
50.98584,132.33594,2026-05-18,nominal,4.24
65.11119,6.78788,2026-05-18,nominal,1.29
50.99382,132.33778,2026-05-18,nominal,5.75
65.06525,6.72517,2026-05-18,nominal,1.09
51.00385,132.34529,2026-05-18,nominal,8.85
51.00159,132.33904,2026-05-18,nominal,5.75
50.52671,130.20375,2026-05-18,high,38.44
50.52337,130.1951,2026-05-18,nominal,38.44
50.51996,130.18625,2026-05-18,nominal,11.46
50.51655,130.17741,2026-05-18,nominal,11.46
50.536,130.20685,2026-05-18,nominal,14.06
50.52923,130.1893,2026-05-18,nominal,14.01
50.5259,130.18065,2026-05-18,nominal,31.1
50.52251,130.17188,2026-05-18,nominal,31.1
50.51917,130.16321,2026-05-18,nominal,27.49
50.5158,130.15446,2026-05-18,nominal,27.49
50.50911,130.13713,2026-05-18,nominal,87.76
50.5023,130.11952,2026-05-18,nominal,66.7
50.53257,130.19797,2026-05-18,low,14.01
50.51242,130.14572,2026-05-18,low,87.76
50.50571,130.12834,2026-05-18,low,66.7
50.52187,130.1492,2026-05-18,high,27.49
50.54178,130.20088,2026-05-18,nominal,14.06
50.5384,130.19209,2026-05-18,nominal,14.01
50.52517,130.15773,2026-05-18,nominal,27.49
50.51856,130.14059,2026-05-18,nominal,87.76
50.51163,130.12265,2026-05-18,nominal,66.7
50.52858,130.1666,2026-05-18,low,31.1
50.51514,130.13173,2026-05-18,low,87.76
50.56103,130.22993,2026-05-18,nominal,10.31
50.55764,130.22112,2026-05-18,nominal,16.33
50.55103,130.2039,2026-05-18,nominal,11.31
50.52451,130.13501,2026-05-18,nominal,5.22
50.52121,130.12643,2026-05-18,nominal,5.22
50.51766,130.11723,2026-05-18,nominal,5.96
50.54758,130.19492,2026-05-18,low,11.31
50.57032,130.23314,2026-05-18,nominal,10.31
50.52701,130.12044,2026-05-18,nominal,5.22
50.59156,130.24652,2026-05-18,nominal,10.14
50.52473,130.05125,2026-05-18,nominal,6.53
50.53089,130.04611,2026-05-18,nominal,6.53
50.52066,130.01955,2026-05-18,nominal,16.31
50.52733,130.20293,2026-05-18,high,28.37
50.52396,130.19431,2026-05-18,high,25.68
50.51706,130.17668,2026-05-18,nominal,23.5
50.5205,130.18549,2026-05-18,low,25.68
50.53667,130.20604,2026-05-18,nominal,28.37
50.52983,130.18855,2026-05-18,nominal,25.68
50.52648,130.17996,2026-05-18,nominal,25.68
50.52306,130.17123,2026-05-18,nominal,23.5
50.51968,130.1626,2026-05-18,nominal,23.5
50.50948,130.13658,2026-05-18,nominal,143.26
50.5026,130.11902,2026-05-18,nominal,21.34
50.53321,130.1972,2026-05-18,low,28.37
50.51627,130.15388,2026-05-18,low,49.66
50.51284,130.14516,2026-05-18,low,49.66
50.50605,130.12782,2026-05-18,low,143.26
50.519,130.14009,2026-05-18,high,31.25
50.54245,130.20007,2026-05-18,nominal,11.48
50.52913,130.16595,2026-05-18,nominal,18.81
50.52567,130.15712,2026-05-18,nominal,18.81
50.51199,130.12218,2026-05-18,nominal,24.95
50.52235,130.14862,2026-05-18,low,31.25
50.51554,130.13124,2026-05-18,low,24.95
50.56186,130.22902,2026-05-18,nominal,7.39
50.55843,130.22021,2026-05-18,nominal,7.39
50.55178,130.20319,2026-05-18,nominal,21.85
50.54829,130.19423,2026-05-18,nominal,11.48
50.53818,130.16832,2026-05-18,nominal,13.11
50.52496,130.13449,2026-05-18,nominal,31.25
50.52161,130.12596,2026-05-18,nominal,24.95
50.57119,130.23219,2026-05-18,nominal,8.42
50.52742,130.11998,2026-05-18,nominal,3.2
50.58038,130.235,2026-05-18,nominal,8.42
50.59585,130.25404,2026-05-18,nominal,7.74
50.59252,130.24547,2026-05-18,nominal,6.81
50.52499,130.05119,2026-05-18,nominal,5.39
50.53116,130.0461,2026-05-18,nominal,11.42
50.52083,130.01964,2026-05-18,nominal,12.64
50.53025,130.02284,2026-05-18,nominal,12.64
50.71834,130.36354,2026-05-18,high,13.91
50.72165,130.37219,2026-05-18,nominal,13.91
50.72742,130.36638,2026-05-18,nominal,13.91
50.71529,130.36699,2026-05-18,high,13.98
50.72443,130.3699,2026-05-18,nominal,21.27
50.72111,130.36134,2026-05-18,nominal,13.98
50.73022,130.36417,2026-05-18,nominal,12.9
50.6493,130.15604,2026-05-18,nominal,4.23
50.74277,130.3759,2026-05-18,nominal,6.17
50.65213,130.14252,2026-05-18,nominal,4.23
50.65798,130.13675,2026-05-18,nominal,4.44
50.86997,130.47922,2026-05-18,high,65.4
50.87305,130.4873,2026-05-18,nominal,65.4
50.86692,130.47124,2026-05-18,nominal,76.44
50.84814,130.42189,2026-05-18,nominal,32.41
50.85141,130.43048,2026-05-18,low,28.25
50.86961,130.45746,2026-05-18,high,76.44
50.8757,130.47348,2026-05-18,nominal,65.4
50.87263,130.46542,2026-05-18,nominal,76.44
50.86663,130.44962,2026-05-18,nominal,45.29
50.86032,130.43304,2026-05-18,nominal,28.25
50.87884,130.48174,2026-05-18,low,65.4
50.85711,130.42459,2026-05-18,low,28.25
50.85384,130.41603,2026-05-18,low,32.41
50.87537,130.45178,2026-05-18,high,34.47
50.88472,130.47639,2026-05-18,nominal,10.11
50.87839,130.45972,2026-05-18,nominal,34.47
50.87243,130.44405,2026-05-18,nominal,15.67
50.86938,130.436,2026-05-18,nominal,15.67
50.86618,130.4276,2026-05-18,nominal,12.82
